category,title,price,img_url,Brand,Material,Body Finish,Application Area,Contry of Origin,IP Rating,Warranty,Mounting System,Height,Diameter,Lamp Type,Length,Width,LED Color (CCT),Dimmable,Voice Control,Location,Cutout Diameter,Wattage,Voltage,Technical Specsheet
architectural-lights,ANKUR GEOM HEXAGON 3 RING CONTEMPORARY LED CHANDELIER,"₹ 34,900",//www.ankurlighting.com/cdn/shop/products/ankur-geom-hexagon-3-ring-contemporary-led-chandelier-ankur-lighting-1.png?v=1695132437&width=1250,Ankur Lighting,Aluminium,Gold,Indoor (Dry Rated),China,IP 20,12 Months,Surface,2000MM (6.6 feet.),965MM (3.1 feet.),LED SMD,965MM (3.17 feet.),2000MM (6.56 feet.),,,,,,40,AC100-240V,
architectural-lights,ANKUR EURO PUSH RECESSED LED DOWNLIGHT,"₹ 1,950",//www.ankurlighting.com/cdn/shop/products/ankur-euro-push-recessed-led-downlight-ankur-lighting-1.jpg?v=1695132394&width=1250,Ankur Lighting,Aluminium,Grey,Indoor (Dry Rated),,IP 20,12 Months,Recess,(2.36) 60,(3.7 inch) 95,LED COB,,,4000K,,,,(3.46 inch) 88,12,AC85-265V 50-60Hz,
architectural-lights,ANKUR SVT LED HIGH-BAY INDUSTRIAL LIGHT,"₹ 6,500",//www.ankurlighting.com/cdn/shop/products/ankur-svt-led-high-bay-industrial-light-ankur-lighting-1.jpg?v=1695132394&width=1250,Ankur Lighting,Aluminium,,,,IP 44,,,350MM (1.14 feet.),470MM (1.54 feet.),,,,6500K,,,,,100,,
architectural-lights,Ankur Euro Bar Recessed LED Downlight,"₹ 2,700",//www.ankurlighting.com/cdn/shop/files/ankur-lighting-euro-bar-4.jpg?v=1712495590&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),India,,12 Months,Recess,,,LED COB,,,6500K,With Dimmable Driver (Optional),,,,9,,
architectural-lights,ANKUR TRAZER RECESSED LED DOWNLIGHT FOR RETAIL STORES AND HOSPITALITY,"₹ 1,900",//www.ankurlighting.com/cdn/shop/files/ankur-trazer-recessed-led-downlight-for-retail-stores-and-hospitality-ankur-lighting-1.jpg?v=1695132353&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),India,IP 20,12 Months,Recess,90MM (0.29 Feet),120MM (0.39 Feet),LED COB,,,6500K,With Dimmable Driver (Optional),,,105MM (0.344 Feet),40,110-240V,Download SpecSheet
architectural-lights,ANKUR RECTANGULAR MANOOI STYLE CLEAR CRYSTAL CHANDELIER CUSTOMIZED,"₹ 32,500",//www.ankurlighting.com/cdn/shop/files/ankur-rectangular-manooi-style-clear-crystal-chandelier-customized-ankur-lighting-1.jpg?v=1695132320&width=1250,Ankur Lighting,Metal,,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,LED SMD,1500MM (5 Feet),600MM (2 Feet),,,,,,,,
architectural-lights,ANKUR CYLINDRICAL ONE-WAY OUTDOOR WALL LIGHT,"₹ 1,450",//www.ankurlighting.com/cdn/shop/products/ankur-cylindrical-one-way-outdoor-wall-light-ankur-lighting-1.jpg?v=1695132260&width=1250,Ankur Lighting,Aluminium,Graphite Grey,Outdoor (Wet Rated),,IP 6X,12 Months,Surface,100MM (0.32feet.),65MM (0.20feet.),LED COB,,,,No,,,,,,Download SpecSheet
architectural-lights,ANKUR DIECAST MR16 DOWNLIGHT CASING,₹ 290,//www.ankurlighting.com/cdn/shop/products/ankur-diecast-mr16-downlight-casing-ankur-lighting-1.jpg?v=1695132226&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Recess,,(4 inch)100,,(4 inch) 100,(4 inch) 100,,,,,95MM (0.31 feet.),,,
architectural-lights,ANKUR MINI CUBIC ROUND 6W LED DOWNLIGHT,₹ 950,//www.ankurlighting.com/cdn/shop/products/ankur-mini-cubic-round-6w-led-downlight-ankur-lighting-1.jpg?v=1695132226&width=1250,Ankur Lighting,Aluminium,white / Black / Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,110MM (0.36 feet.),63MM (0.2 feet.),LED COB,,,,,,,,6,AC85-265V 50-60Hz,
architectural-lights,ANTIQUE BRASS GLASS GLOBE HANGING LIGHT,"₹ 22,500",//www.ankurlighting.com/cdn/shop/products/antique-brass-glass-globe-hanging-light-ankur-lighting-1.jpg?v=1695132187&width=1250,Ankur Lighting,Glass,Antique Brass,Indoor (Dry Rated),,IP 20,12 Months,Surface,435MM (1.43 feet.),245MM (0.8 feet.),E27,,,,No,,,,,,
architectural-lights,ANTIQUE BRASS GLASS CYLINDER HANGING LIGHT,"₹ 22,500",//www.ankurlighting.com/cdn/shop/products/antique-brass-glass-cylinder-hanging-light-ankur-lighting-1.jpg?v=1695132187&width=1250,Ankur Lighting,Glass,Antique Brass,Indoor (Dry Rated),,IP 20,12 Months,Surface,435MM (1.43 feet.),260MM (0.85 feet.),E27,,,,No,,,,,,
architectural-lights,ANKUR SWISS 3 LIGHT MILKY GLASS GLOBE CHANDELIER WITH GOLD METAL,"₹ 14,000",//www.ankurlighting.com/cdn/shop/products/ankur-swiss-3-light-milky-glass-globe-chandelier-with-gold-metal-ankur-lighting-1.jpg?v=1695132187&width=2953,Ankur Lighting,Metal,Golden,Indoor (Dry Rated),,IP 20,12 Months,Surface,1100MM (3.6 Feet),400MM (1.3 Feet),E27,,,,,,,,,,
architectural-lights,ANKUR OSAKA GOLD METAL CAGE HANGING LIGHT,"₹ 11,500",//www.ankurlighting.com/cdn/shop/products/ankur-osaka-gold-metal-cage-hanging-light-ankur-lighting-1.jpg?v=1695132186&width=1250,Ankur Lighting,Metal,Golden,Indoor (Dry Rated),,IP 20,12 Months,Surface,400MM (1.13 Feet),400MM (1.13 Feet),E27,,,,,,,,,,
architectural-lights,ANKUR TOKYO METAL MESH HANGING LIGHT,"₹ 20,500",//www.ankurlighting.com/cdn/shop/products/ankur-tokyo-metal-mesh-hanging-light-ankur-lighting-1.jpg?v=1695132172&width=1250,Ankur Lighting,Metal,,Indoor (Dry Rated),,,12 Months,Surface,300MM (0.98 feet.),400MM (1.31 feet.),E27,,,,,,,,,,
architectural-lights,ANKUR GEOM DOUBLE LINEAR AND ROUND LED PENDANT LIGHT,"₹ 28,500",//www.ankurlighting.com/cdn/shop/products/ankur-geom-double-linear-and-round-led-pendant-light-ankur-lighting-1.jpg?v=1695132172&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,LED SMD,1200MM (3.94 feet.),400MM (1.31 feet.),,,,,,,,
architectural-lights,ANKUR GEOM CONTEMPORARY ROUND LINEAR MAGNETIC LED PENDANT LIGHT,"₹ 19,500",//www.ankurlighting.com/cdn/shop/products/ankur-geom-contemporary-round-linear-magnetic-led-pendant-light-ankur-lighting-1.jpg?v=1695132172&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,LED SMD,1200MM (3.94 feet.),405MM (1.33 feet.),,,,,,,,
architectural-lights,ANKUR GRAZER OUTDOOR RATED LINEAR LED WALL WASHER,"₹ 9,900",//www.ankurlighting.com/cdn/shop/products/ankur-grazer-outdoor-rated-linear-led-wall-washer-ankur-lighting-2.jpg?v=1699288890&width=1250,Ankur Lighting,Aluminium,White,Outdoor (Wet Rated),India,IP 54,12 Months,Recess,110MM (0.36 Feet),,,1000MM (3.3 Feet),45MM (0.14 Feet),4000K,With Dimmable Driver (Optional),,,,40,,
architectural-lights,ANKUR GLO T45 LED LAMP,₹ 250,//www.ankurlighting.com/cdn/shop/products/ankur-glo-t45-led-lamp-ankur-lighting-1.jpg?v=1695132047&width=1250,Ankur Lighting,Glass,,Indoor (Dry Rated),,IP 20,12 Months,Surface,(4.4 inch) 112,(1.8 inch) 45,E27,,,,,,,,40,220-240V,
architectural-lights,ANKUR SLEEK STUDIO LED TRACK LIGHT,"₹ 2,750",//www.ankurlighting.com/cdn/shop/products/ankur-sleek-studio-led-track-light-ankur-lighting-1.jpg?v=1695132025&width=1250,Ankur Lighting,Aluminium,,Indoor (Dry Rated),,,12 Months,Surface,,95MM (0.31 feet.),LED COB,120MM (0.39 feet.),,,With Dimmable Driver (Optional),,,,,180-240V,
architectural-lights,"ANKUR RING OUTDOOR RATED LED STEP LIGHT FOOT LIGHT FOR ROOMS, PASSAGES OR STARICASES","₹ 1,700",//www.ankurlighting.com/cdn/shop/products/12_fd4e2eae-60c3-42dc-b22b-08c009663329.jpg?v=1702033826&width=1250,,Aluminium,Chrome,Outdoor (Wet Rated),India,IP 54,12 Months,Recess,70MM (0.22feet.),50MM (0.16feet.),,,,3000K,,,,38MM (0.12feet.),3,AC100-240V,
architectural-lights,ANKUR METAL UFO SAUCER LED HANGING LIGHT,"₹ 19,500",//www.ankurlighting.com/cdn/shop/products/ankur-metal-ufo-saucer-led-hanging-light-ankur-lighting-1.jpg?v=1695131964&width=1250,Ankur Lighting,Metal,Clear Amber,Indoor (Dry Rated),,IP 20,12 Months,Surface,,600MM (2 feet.),LED SMD,,,,,,,,7,,
architectural-lights,ANKUR STAN METAL HANGING LIGHT,"₹ 2,950",//www.ankurlighting.com/cdn/shop/products/ankur-stan-metal-hanging-light-ankur-lighting-1.jpg?v=1695131809&width=1250,Ankur Lighting,Metal,Brush Gold / Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,350MM (1.14 Feet),450MM (1.47 Feet),E27,,,,,,,,,,
architectural-lights,ANKUR CONE GLASS PENDANT,"₹ 6,800",//www.ankurlighting.com/cdn/shop/products/ankur-cone-glass-pendant-ankur-lighting-1.jpg?v=1695131746&width=1250,Ankur Lighting,Glass,Brass Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,160MM (0.52 feet.),210MM (0.69 feet.),E27,,,,,,,,,,
architectural-lights,ANKUR BEDSIDE PULL-OUT LED WALL LIGHT,"₹ 2,900",//www.ankurlighting.com/cdn/shop/products/ankur-bedside-pull-out-led-wall-light-ankur-lighting-1.jpg?v=1695131703&width=1250,Ankur Lighting,Aluminium,Brushed Copper,Indoor (Dry Rated),,IP 20,12 Months,Surface,(6.7 inch) 170,,LED COB,,(2.7 inch) 68,3000K,,,,,3,700mA,
architectural-lights,ANKUR NORDIC WIDE CONCRETE HANGING WITH NATURAL WOOD,"₹ 7,800",//www.ankurlighting.com/cdn/shop/products/ankur-nordic-wide-concrete-hanging-with-natural-wood-ankur-lighting-1.jpg?v=1695131688&width=2480,Ankur Lighting,Concrete,Grey,,,,,,195MM (0.63 feets),380MM ( 1.24 feets),E27,,,,,,,,,,
architectural-lights,ANKUR 12 LIGHTS SUPREME GLOBE CHANDELIER,"₹ 22,800",//www.ankurlighting.com/cdn/shop/products/ankur-12-lights-supreme-globe-chandelier-ankur-lighting-1.jpg?v=1695131637&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,180MM (0.59 feet.),,E27,890MM (2.92 feet.),890MM (2.92 feet.),,No,,,,,,
architectural-lights,ANKUR SLIM CONE LUNGO COFFEE COLOUR LED PENDANT LIGHT,"₹ 6,800",//www.ankurlighting.com/cdn/shop/files/ankur-slim-cone-lungo-coffee-colour-led-pendant-light-ankur-lighting-1.jpg?v=1695131597&width=1250,Ankur Lighting,Metal,Coffee finish,Indoor (Dry Rated),,IP 20,12 Months,Surface,715MM (2.34 Feet.),30MM (0.09 Feet.),LED COB,,,,,,,,5,,
architectural-lights,ANKUR BARN METAL PENDANT LIGHT,"₹ 2,450",//www.ankurlighting.com/cdn/shop/products/ankur-barn-metal-pendant-light-ankur-lighting-1.jpg?v=1695131421&width=1250,Ankur Lighting,Aluminium,Red,Indoor (Dry Rated),,IP 20,12 Months,Surface,(8.8 inch) 225,(11 inch) 280,E27,,,,No,,,,,,
architectural-lights,ANKUR CYLINDER PENDANT HANGING SPOT LIGHT,"₹ 4,500",//www.ankurlighting.com/cdn/shop/files/ankur-cylinder-pendant-hanging-spot-light-ankur-lighting-1.jpg?v=1695131356&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,116MM (4.5 inch),100 MM (4 inch),LED COB,,,6500K,,,,,15,AC100-240V,
architectural-lights,ANKUR VENUS BEDSIDE LED WALL LIGHT,"₹ 3,300",//www.ankurlighting.com/cdn/shop/products/ankur-venus-bedside-led-wall-light-ankur-lighting-1.jpg?v=1695131328&width=1250,Ankur Lighting,Aluminium,Light black + Brushed antique brass,Indoor (Dry Rated),,,12 Months,Surface,110MM (0.36feets.),30MM (0.10feets.),LED SMD,,,,No,,,,3,220-280V,
architectural-lights,ANKUR 2-WAY UP/DOWN FLAT OUTDOOR WALL LIGHT,"₹ 2,400",//www.ankurlighting.com/cdn/shop/products/ankur-2-way-updown-flat-outdoor-wall-light-ankur-lighting-1.jpg?v=1695132114&width=1250,Ankur Lighting,Aluminium,Graphite Grey,Outdoor (Wet Rated),India,IP 54,12 Months,Surface,104MM (0.34 feet.),,LED COB,64MM (0.21 feet.),34MM (0.11 feet.),,No,,,,2,AC100-240V,Download SpecSheet
architectural-lights,ANKUR 2835 LED STRIP LIGHT,₹ 695,//www.ankurlighting.com/cdn/shop/products/ankur-2835-led-strip-light-ankur-lighting-1.jpg?v=1695132047&width=1250,Ankur Lighting,,,Outdoor (Wet Rated),India,IP 6X,12 Months,,,,LED SMD,5Mtr.,,6500K,With Dimmable Driver (Optional),,,,60,DC12V (DC24V also available),Download SpecSheet
architectural-lights,ANKUR DIXON HALF CHROME GLASS PENDANT LIGHT,"₹ 3,900",//www.ankurlighting.com/cdn/shop/products/ankur-dixon-half-chrome-glass-pendant-light-ankur-lighting-1.jpg?v=1695132025&width=1250,Ankur Lighting,Glass,Chrome,Indoor (Dry Rated),,IP 20,12 Months,Surface,,(1.3 feet) 400,E27,,,,No,,,,,,
architectural-lights,ANTIQUE RUSTIC BLACK METAL PENDANT LIGHT,"₹ 3,600",//www.ankurlighting.com/cdn/shop/products/antique-rustic-black-metal-pendant-light-ankur-lighting-1.webp?v=1695131990&width=1250,Ankur Lighting,Metal,Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,230MM (0.75 feet.),360MM (1.18 feet.),E27,,,,No,,,,,,
architectural-lights,ANKUR COMO ROUND RECESSED DOWNLIGHT,₹ 350,//www.ankurlighting.com/cdn/shop/products/ankur-como-round-recessed-downlight-ankur-lighting-1.jpg?v=1695131990&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Recess,(1 inch) 26,(1.25 inch) 32,LED COB,,,6500K,,,,(1.1 inch) 28,3,AC100-240V,
architectural-lights,ANKUR BALINO OUTDOOR GROUND BURIAL RECESSED LED PATH LIGHT,"₹ 2,850",//www.ankurlighting.com/cdn/shop/products/ankur-balino-outdoor-ground-burial-recessed-led-path-light-ankur-lighting-3.jpg?v=1699285661&width=1250,Ankur Lighting,Aluminium,Black,Outdoor (Wet Rated),India,IP 6X,12 Months,Recess,,,LED COB,,,3000K,No,,,,30,AC220V - 50/60Hz,Download SpecSheet
architectural-lights,ANKUR OUTDOOR LED FLOOD LIGHT,"₹ 1,350",//www.ankurlighting.com/cdn/shop/files/MainFlood.jpg?v=1699286897&width=1000,Ankur Lighting,Aluminium,Graphite Grey,Outdoor (Wet Rated),India,IP 6X,12 Months,Surface,297MM (0.97 feet.),,LED SMD,277MM (0.91 feet.),68MM (0.22 feet.),6500K,,,,,150,180-260V,Download SpecSheet
architectural-lights,ANKUR ASYMMETRICAL UP/DOWN GLOBE WALL LIGHT,"₹ 5,800",//www.ankurlighting.com/cdn/shop/products/ankur-asymmetrical-updown-globe-wall-light-ankur-lighting-1.jpg?v=1695131936&width=1250,Ankur Lighting,Glass,Antique brass / black,Indoor (Dry Rated),,IP 20,12 Months,Surface,430MM (1.41 feet.),,G9,290MM (0.95 feet.),170MM (0.56 feet.),,No,,,,,,
architectural-lights,ANKUR ACRYLIC HIGHBAY HALF DOME LED HANGING LIGHT,"₹ 5,500",//www.ankurlighting.com/cdn/shop/products/ankur-acrylic-half-dome-led-hanging-lights-ankur-lighting-1.jpg?v=1695131913&width=1250,Ankur Lighting,Metal,Clear Glass,Indoor (Dry Rated),China,IP 20,12 Months,Surface,,,,285MM (0.94 feet.),310MM (1.02 feet.),,No,,,,30,,
architectural-lights,ANKUR DUAL TONE LED SURFACE LIGHT,"₹ 1,950",//www.ankurlighting.com/cdn/shop/products/ankur-dual-tone-led-surface-light-ankur-lighting-1.jpg?v=1695131890&width=1250,Ankur Lighting,Aluminium,Black-Copper,Indoor (Dry Rated),,IP 20,12 Months,Surface,(3.4 inch) 87.5,(3.5 inch) 88,LED COB,,,6500K,,,,,20,AC200-240V,
architectural-lights,ANKUR CYLINDRICAL TWO-WAY OUTDOOR WALL LIGHT,"₹ 2,450",//www.ankurlighting.com/cdn/shop/products/ankur-cylindrical-two-way-outdoor-wall-light-ankur-lighting-1.jpg?v=1695131890&width=1250,Ankur Lighting,Aluminium,Graphite Grey,Outdoor (Wet Rated),,IP 6X,12 Months,Surface,200MM (0.65feet.),65MM (0.20feet.),LED COB,,,,No,,,,,,Download SpecSheet
architectural-lights,ANKUR MAGNUM METAL FLOOR LAMP,"₹ 19,800",//www.ankurlighting.com/cdn/shop/products/ankur-magnum-metal-floor-lamp-ankur-lighting-1.jpg?v=1695131847&width=1250,Ankur Lighting,Metal,Black and Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,1550MM (5.08 feet.),,E27,250MM (0.82 feet.),350MM (1.14 feet.),,,,,,,,
architectural-lights,ANKUR GLASS BALL HANGING LIGHT,"₹ 3,500",//www.ankurlighting.com/cdn/shop/products/ankur-glass-ball-hanging-light-ankur-lighting-1.png?v=1695131847&width=1250,Ankur Lighting,Glass,Clear,Indoor (Dry Rated),,IP 20,12 Months,Surface,1000MM (3.28 feet.),120MM (0.39 feet.),G4,,,,,,,,,,
architectural-lights,ANKUR DOUBLE ARM HELMET WALL LIGHT,"₹ 4,600",//www.ankurlighting.com/cdn/shop/products/ankur-double-arm-helmet-wall-light-ankur-lighting-1.jpg?v=1695131846&width=1250,Ankur Lighting,Metal,Matt black,Indoor (Dry Rated),,IP 20,12 Months,Surface,500MM (1.64 feet.),,E27,250MM (0.82 feet.),250MM (0.82 feet.),,No,,,,,,
architectural-lights,ANKUR CORA GOLDEN GRADIENT TYPE A HANGING LIGHT,"₹ 5,900",//www.ankurlighting.com/cdn/shop/products/ankur-cora-golden-gradient-type-a-hanging-light-ankur-lighting-1.jpg?v=1695131830&width=1250,Ankur Lighting,Glass,Gold ombre,Indoor (Dry Rated),,IP 20,12 Months,Surface,280MM (0.92 feet.),170MM (0.56 feet.),E27,,,,No,,,,,,
architectural-lights,ANKUR CORA GOLDEN GRADIENT TYPE B HANGING LIGHT,"₹ 6,950",//www.ankurlighting.com/cdn/shop/products/ankur-cora-golden-gradient-type-b-hanging-light-ankur-lighting-1.jpg?v=1695131831&width=1250,Ankur Lighting,Glass,Gold ombre,Indoor (Dry Rated),,IP 20,12 Months,Surface,250MM (0.82 feet.),230MM (0.75 feet.),E27,,,,No,,,,,,
architectural-lights,ANKUR ECLAIR NATURAL CANE AND FABRIC PENDANT LIGHT,"₹ 16,000",//www.ankurlighting.com/cdn/shop/products/ankur-eclair-natural-cane-and-fabric-pendant-light-ankur-lighting-1.jpg?v=1695131830&width=1250,Ankur Lighting,Bamboo / Cane,Brown,Indoor (Dry Rated),,IP 20,12 Months,Surface,400MM (1.31 feet.),,E27,600MM (1.97 feet.),600MM (1.97 feet.),,,,,,,,
architectural-lights,ANKUR CANE HAT BAMBOO PENDANT LIGHT,"₹ 15,500",//www.ankurlighting.com/cdn/shop/products/ankur-cane-hat-bamboo-pendant-light-ankur-lighting-1.jpg?v=1695131809&width=1250,Ankur Lighting,Bamboo / Cane,,Indoor (Dry Rated),,IP 20,12 Months,Surface,220MM (0.72 feet.),,E27,600MM (2 Feet.),400MM (1.3 Feet.),,No,,,,,,
architectural-lights,ANKUR BALI ROUND GLASS LED HANGING LIGHT,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-bali-round-glass-led-hanging-light-ankur-lighting-1.jpg?v=1695131796&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,130MM (0.43 feet.),310MM (1.02 feet.),LED COB,,,,,,,,5,,
architectural-lights,ANKUR CYLINDER GLASS HANGING LIGHT,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-cylinder-glass-hanging-light-ankur-lighting-1.jpg?v=1695131796&width=1250,,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,260MM (0.85 feet.),180MM (0.59 feet.),LED COB,,,,,,,,5,,
architectural-lights,ANKUR DIVINE GRADIENT ROSE GOLD GLASS HANGING LIGHT,"₹ 9,900",//www.ankurlighting.com/cdn/shop/products/ankur-divine-gradient-rose-gold-glass-hanging-light-ankur-lighting-1.jpg?v=1695131782&width=1250,Ankur Lighting,Glass,Rose Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,420MM (1.38 feet.),200MM (0.66 feet.),E27,,,,,,,,,,
architectural-lights,ANKUR SAMARA ROSE GOLD METAL CAGE WITH FROSTED GLASS PENDANT LIGHT,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-samara-rose-gold-metal-cage-with-frosted-glass-pendant-light-ankur-lighting-1.jpg?v=1695131782&width=1250,Ankur Lighting,Metal,Rose Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,290MM (0.95 Feet.),,E27,290MM (0.95 Feet.),290MM (0.95 Feet.),,,,,,,,
architectural-lights,ANKUR BROOKLYN 4 LIGHT BLACK METAL SPHERE CAGE CHANDELIER,"₹ 14,800",//www.ankurlighting.com/cdn/shop/products/ankur-brooklyn-4-light-black-metal-sphere-cage-chandelier-ankur-lighting-1.jpg?v=1695131782&width=1250,Ankur Lighting,Metal,Black / Amber,Indoor (Dry Rated),,IP 20,12 Months,Surface,,400MM (1.31 feet.),E27,,,,,,,,,,
architectural-lights,ANKUR HALO WIDE GLASS LED PENDANT LIGHT,"₹ 14,000",//www.ankurlighting.com/cdn/shop/products/ankur-halo-wide-glass-led-pendant-light-ankur-lighting-1.jpg?v=1695131746&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,150MM (0.49 feet.),230MM (0.75 feet.),,,,,,,,,8,,
architectural-lights,ANKUR CARAVAGGIO ALUMINIUM DEEP DOME HANGING LIGHT,"₹ 3,200",//www.ankurlighting.com/cdn/shop/products/ankur-caravaggio-aluminium-deep-dome-hanging-light-ankur-lighting-1.jpg?v=1695131746&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,(1.3 FEET) 400,(1.5 feet) 440,E27,,,,,,,,,,
architectural-lights,ANKUR JANE RETRO NATURAL BAMBOO CANE AND FABRIC PENDANT LIGHT,"₹ 18,500",//www.ankurlighting.com/cdn/shop/products/ankur-jane-retro-natural-bamboo-cane-and-fabric-pendant-light-ankur-lighting-1.jpg?v=1695131724&width=1250,Ankur Lighting,Bamboo / Cane,,Indoor (Dry Rated),,IP 20,12 Months,Surface,380MM (1.25 feet.),350MM (1.15 feet.),E27,,,,,,,,,,
architectural-lights,LUCID TABLE LAMP,"₹ 3,800",//www.ankurlighting.com/cdn/shop/products/lucid-table-lamp-ankur-lighting-1.jpg?v=1695131702&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),India,IP 20,12 Months,Surface,530MM (1.73 feet.),420MM (1.37 feet.),E27,,,,,,,,,,
architectural-lights,ANKUR RETRO TRIPOD FLOOR LAMP,"₹ 7,500",//www.ankurlighting.com/cdn/shop/products/ankur-retro-tripod-floor-lamp-ankur-lighting-1.jpg?v=1695131702&width=1250,Ankur Lighting,Metal,Antique Brass,Indoor (Dry Rated),,,12 Months,Surface,1120MM (3.67feet.),,E27,,,,,,,,,,
architectural-lights,ANKUR LUCID FLOOR LAMP,"₹ 9,500",//www.ankurlighting.com/cdn/shop/products/ankur-lucid-floor-lamp-ankur-lighting-1.jpg?v=1695131654&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,1500MM (5 feet.),520MM (1.7 feet.),E27,,,,,,,,,,
architectural-lights,ANKUR GLASS BUBBLE RING CHANDELIER,"₹ 42,000",//www.ankurlighting.com/cdn/shop/products/ankur-glass-bubble-ring-chandelier-ankur-lighting-1.png?v=1695131654&width=1250,Ankur Lighting,Glass,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,680MM (2.2 feet),680MM (2.2 feet),G4,,,,,,,,,,
architectural-lights,ANKUR SLOF CAPTAIN FLINT FLOOR LAMP,"₹ 19,500",//www.ankurlighting.com/cdn/shop/products/ankur-slof-captain-flint-floor-lamp-ankur-lighting-1.jpg?v=1695131616&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,,12 Months,,1537MM (5feet.),210MM (0.68feet.),E27,,,,,,,,,,
architectural-lights,ANKUR HAVANA CLEAR GLASS CONE TRIM GLOBE HANGING LIGHT,"₹ 4,950",//www.ankurlighting.com/cdn/shop/products/ankur-clear-glass-hanging-light-ankur-lighting-1.jpg?v=1695131597&width=1250,Ankur Lighting,Glass,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,,(1 feet) 300,G9,,,,No,,,,,AC100-240V,
architectural-lights,ANKUR NEON SILICON OUTDOOR IP65 RATED LED STRIP LIGHT (5 Meter Roll),"₹ 2,950",//www.ankurlighting.com/cdn/shop/products/ankur-neon-silicon-outdoor-ip65-rated-led-strip-light-5-meter-roll-ankur-lighting-1.jpg?v=1695131576&width=1250,Ankur Lighting,,,Outdoor (Wet Rated),,IP 6X,12 Months,Recess,,,,5000,,,With Dimmable Driver (Optional),,,,,,Download SpecSheet
architectural-lights,ANKUR MODERN LED CAGE HANGING LIGHT,"₹ 18,500",//www.ankurlighting.com/cdn/shop/products/ankur-modern-led-cage-hanging-light-ankur-lighting-1.jpg?v=1695131565&width=1250,Ankur Lighting,Metal,Faded Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,800MM (2.62 feet.),360MM (1.18 feet.),LED SMD,,,,,,,,,,
architectural-lights,ANKUR VINTAGE RETRO CAGE HANGING PENDANT LIGHT,"₹ 1,650",//www.ankurlighting.com/cdn/shop/products/ankur-vintage-retro-cage-hanging-pendant-light-ankur-lighting-1.jpg?v=1695131422&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,,,,203MM (0.66 feets.),279MM (0.91 feets.),E27,,,,,,,,,,
